Id,OV,Item OV,Id Contrato,Tipo,Data de criaчуo,Quantidade,Valor,Requisiчуo de compra,Id Mot. Rec.,Id Centro,Id Local Exp.,Id UF Origem,Id Origem,Id Cliente,Id UF Destino,Id Destino,Id Itinerсrio,Id Grupo Merc.,Id Produto
1,111313185,10,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
2,111313185,20,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
3,111313185,30,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193715,37",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
4,111313185,40,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
5,111313185,50,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
6,111313185,60,"1,0",Venda р Ordem BR,2023-01-31,"36,0","139576,17",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
7,111313185,70,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
8,111313185,80,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
9,111313185,90,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
10,111313185,100,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
11,111313185,110,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
12,111313185,120,"1,0",Venda р Ordem BR,2023-01-31,"36,0","139576,17",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
13,111313185,130,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
14,111313185,140,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
15,111313185,150,"1,0",Venda р Ordem BR,2023-01-31,"51,0","197732,92",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
16,111313185,160,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
17,111313185,170,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
18,111313185,180,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193855,8",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
19,111313185,190,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
20,111313185,200,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
21,111313185,210,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
22,111313185,220,"1,0",Venda р Ordem BR,2023-01-31,"36,0","139576,17",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
23,111313185,230,"1,0",Venda р Ordem BR,2023-01-31,"38,0","147330,4",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
24,111313185,240,"1,0",Venda р Ordem BR,2023-01-31,"50,0","193715,37",0020707853,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
25,111313185,250,,Venda р Ordem BR,,"1425,0","5520887,96",,00,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
26,111313185,260,,Venda р Ordem BR,,"50,0","193715,37",,00,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
27,111313185,270,,Venda р Ordem BR,,"50,0","193715,37",,00,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
28,111319918,10,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
29,111319918,20,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
30,111319918,30,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
31,111319918,40,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
32,111319918,50,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
33,111319918,60,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
34,111319918,70,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
35,111319918,80,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
36,111319918,90,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
37,111319918,100,"2,0",Venda р Ordem BR,2023-01-31,"50,0","38016,16",0020708031,,2165,JF11,BA,,1896985,BA,53,AA3717,B1450,153613
38,111322819,10,"37,0",Venda р Ordem BR,2023-02-01,"50,0","193715,37",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
39,111322819,20,"37,0",Venda р Ordem BR,2023-02-01,"38,0","146544,52",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
40,111322819,30,"37,0",Venda р Ordem BR,2023-02-01,"38,0","146544,52",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
41,111322819,40,"37,0",Venda р Ordem BR,2023-02-01,"32,0","123405,92",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
42,111322819,50,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
43,111322819,60,"37,0",Venda р Ordem BR,2023-02-01,"32,0","123405,92",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
44,111322819,70,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
45,111322819,80,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
46,111322819,90,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
47,111322819,100,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
48,111322819,110,"37,0",Venda р Ordem BR,2023-02-01,"38,0","146544,52",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
49,111322819,120,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
50,111322819,130,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
51,111322819,140,"37,0",Venda р Ordem BR,2023-02-01,"38,0","146544,52",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
52,111322819,150,"37,0",Venda р Ordem BR,2023-02-01,"46,0","177396,02",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
53,111322819,160,"37,0",Venda р Ordem BR,2023-02-01,"38,0","146544,52",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
54,111322819,170,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
55,111322819,180,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
56,111322819,190,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
57,111322819,200,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
58,111322819,210,"37,0",Venda р Ordem BR,2023-02-01,"50,0","192821,76",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
59,111322819,220,"37,0",Venda р Ordem BR,2023-02-01,"36,0","138831,67",0020708094,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
60,111322819,230,,Venda р Ordem BR,,"50,0","193715,37",,00,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
61,111322819,240,,Venda р Ordem BR,,"38,0","147223,68",,00,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
62,111440538,20,"3,0",Venda р Ordem BR,2023-02-17,"45,0","170358,93",0020710945,,2166,JF14,MA,"1,0",2312304,MA,54,AA5646,B1450,153654
63,111440538,10,"4,0",Venda р Ordem BR,2023-02-17,"45,0","139068,9",0020710945,,2166,JF14,MA,"1,0",2312304,MA,54,AA5646,B1450,155104
64,111459229,10,"1,0",Venda р Ordem BR,2023-01-31,"1525,0","5908318,7",0020711385,,2165,JF11,BA,,2309558,BA,11,AA3725,B1450,153613
65,111459271,10,"37,0",Venda р Ordem BR,2023-02-01,"88,0","340939,05",0020711349,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
66,111473258,10,"37,0",Venda р Ordem BR,2023-02-01,"1026,0","3975039,33",0020711575,,2165,JF11,BA,,1000836,BA,56,AA3742,B1450,153613
67,111484329,20,"38,0",Venda р Ordem BR,2023-02-17,"454,0","1437855,44",0020711781,,2166,JF14,MA,"1,0",2141217,MA,57,AA3835,B1450,153482
68,111484329,10,"39,0",Venda р Ordem BR,2023-02-17,"489,0","1880873,32",0020711781,,2166,JF14,MA,"1,0",2141217,MA,57,AA3835,B1450,153654
69,111510796,10,"56,0",Venda р Ordem BR,2023-03-03,"32,0","98576,31",,30,2166,JF14,MA,"1,0",2282779,MA,62,AA3825,B1450,155104
70,111510796,20,"57,0",Venda р Ordem BR,2023-03-03,"32,0","78392,52",0020712481,,2166,JF14,MA,"1,0",2282779,MA,62,AA3825,B1450,156087
71,111521785,10,"56,0",Venda р Ordem BR,2023-03-03,"32,0","98809,94",0020712623,,2166,JF14,MA,"1,0",2282779,MA,62,AA3825,B1450,155104
72,111545580,10,"19,0",Venda р Ordem BR,2023-03-06,"900,0","3182498,79",0020713136,,2166,JF08,MA,"1,0",1002238,MA,6,AA3768,B1450,153654
73,111701673,10,"20,0",Venda р Ordem BR,2023-03-22,"233,0","670163,28",,A2,2167,JF05,MA,"1,0",2307180,TO,2,AA3823,B1450,153482
74,111701680,10,"58,0",Venda р Ordem BR,2023-03-22,"233,0","670163,28",,A2,2167,JF05,MA,"1,0",2052300,TO,2,AA3823,B1450,153482
75,111701687,10,"23,0",Venda р Ordem BR,2023-03-22,"600,0","1725742,36",,A2,2167,JF05,MA,"1,0",1610091,TO,2,AA3823,B1450,153482
76,111701691,10,"8,0",Venda р Ordem BR,2023-03-22,"233,0","670163,28",,A2,2167,JF05,MA,"1,0",2091089,TO,2,AA3823,B1450,153482
77,111701699,10,"25,0",Venda р Ordem BR,2023-03-22,"235,0","675915,76",,A2,2167,JF05,MA,"1,0",2307225,TO,2,AA3823,B1450,153482
78,111702526,10,"10,0",Venda р Ordem BR,2023-03-22,"600,0","1725742,36",,A2,2167,JF05,MA,"1,0",2050774,TO,2,AA3823,B1450,153482
79,111702574,10,"24,0",Venda р Ordem BR,2023-03-22,"233,0","670163,28",,A2,2167,JF05,MA,"1,0",2091105,TO,2,AA3823,B1450,153482
80,111702590,10,"9,0",Venda р Ordem BR,2023-03-22,"233,0","670163,28",,A2,2167,JF05,MA,"1,0",2286539,TO,2,AA3823,B1450,153482
81,111732507,10,"12,0",Venda р Ordem BR,2023-04-04,"233,0","670161,92",0020716971,,2167,JF05,MA,"1,0",2307180,TO,2,AA3823,B1450,153389
82,111732509,10,"43,0",Venda р Ordem BR,2023-04-04,"233,0","670161,92",0020716972,,2167,JF05,MA,"1,0",2052300,TO,2,AA3823,B1450,153389
83,111732512,10,"72,0",Venda р Ordem BR,2023-04-04,"600,0","1725738,84",0020716976,,2167,JF05,MA,"1,0",1610091,TO,2,AA3823,B1450,153389
84,111732517,10,"69,0",Venda р Ordem BR,2023-04-04,"233,0","670161,92",0020716977,,2167,JF05,MA,"1,0",2091089,TO,2,AA3823,B1450,153389
85,111732525,10,"68,0",Venda р Ordem BR,2023-04-04,"235,0","675914,38",0020716978,,2167,JF05,MA,"1,0",2307225,TO,2,AA3823,B1450,153389
86,111732529,10,"44,0",Venda р Ordem BR,2023-04-04,"600,0","1725738,84",0020716979,,2167,JF05,MA,"1,0",2050774,TO,2,AA3823,B1450,153389
87,111732546,10,"71,0",Venda р Ordem BR,2023-04-04,"233,0","547070,95",0020716997,,2167,JF05,MA,"1,0",2286539,TO,2,AA3823,B1450,153389
88,111732570,10,"73,0",Venda р Ordem BR,2023-04-04,"233,0","547070,95",0020716981,,2167,JF05,MA,"1,0",2091105,TO,2,AA3823,B1450,153389
89,111762960,10,"61,0",Venda Estoque,2023-04-10,"33000,0","142560,0",,,2165,2165,MA,"5,0",1000748,PI,63,AA6618,B1260,155987
90,111784417,10,"45,0",Venda Estoque,2023-04-13,"180,0","35098,2",,,2167,2167,TO,"8,0",2322774,TO,61,AA4162,B1260,156018
91,111816631,10,"75,0",Venda р Ordem BR,2023-04-18,"120,0","71999,22",,A2,2165,JF02,BA,"3,0",1714729,BA,12,AA3722,B1450,153389
92,111819781,10,"62,0",Venda Estoque,2023-04-18,"20000,0","280000,0",,,2165,2165,MA,"5,0",1002038,BA,10,AA7343,B1260,156005
93,111823275,10,"74,0",Venda Estoque,2023-04-17,"1800,0","9158,4",,,2165,2165,MA,"5,0",1437516,PI,65,AA7373,B1260,155987
94,111824878,10,"14,0",Venda р Ordem BR,2023-04-19,"114,0","71248,86",0020718841,,2165,JF02,BA,"3,0",2324872,BA,12,AA3750,B1450,153389
95,111858308,10,"60,0",Venda р Ordem BR,2023-03-28,"510,0","376349,4",0020719362,,2167,JF08,MA,"1,0",2015480,TO,2,AA3823,B1450,153654
96,111894053,10,"13,0",Venda р Ordem BR,2023-04-05,"1300,0","4156475,96",0020720041,,2167,JF15,TO,"2,0",1595249,TO,55,AA6561,B1450,153482
97,111896958,10,"34,0",Venda Estoque,2023-04-26,"2200,0","35200,0",,30,2166,2166,MA,"6,0",1198852,MA,58,AA7556,B1260,156070
98,111913850,10,"15,0",Venda р Ordem BR,2023-05-02,"950,0","3106969,16",0020720378,,2165,JF28,MT,"4,0",1000134,BA,56,AA7572,B1450,156461
99,111927014,10,"78,0",Venda Estoque,2023-05-03,"4155,0","24015,9",,,2167,2167,TO,"8,0",2326573,TO,66,AA4157,B1260,155987
100,111927014,20,"79,0",Venda Estoque,2023-05-03,"260,0","2984,8",,,2167,2167,TO,"8,0",2326573,TO,66,AA4157,B1260,155997
101,111933746,10,"84,0",Venda Estoque,2023-05-03,"2000,0","34000,0",,,2165,2165,MA,"5,0",1430410,BA,10,AA7640,B1260,156005
102,111958138,10,"80,0",Venda р Ordem BR,2023-05-05,"215,0","618389,75",0020721314,,2167,JF05,MA,"1,0",2307182,TO,2,AA3823,B1450,153389
103,111966420,10,"55,0",Venda Estoque,2023-05-08,"500,0","2650,0",,,2171,2171,MT,"9,0",2013104,MT,32,AA7700,B1260,156047
104,112010883,10,"86,0",Venda Estoque,2023-05-15,"1900,0","9120,0",,,2171,2171,MT,"9,0",1002140,MT,17,AA8265,B1260,156047
105,112010887,10,"87,0",Venda Estoque,2023-05-15,"900,0","4320,0",,,2171,2171,MT,"9,0",1002140,MT,17,AA8265,B1260,156047
106,112010891,10,"88,0",Venda Estoque,2023-05-15,"300,0","3600,0",,,2171,2171,MT,"9,0",2109221,MT,19,AA7925,B1260,155992
107,112019911,10,"278,0",Venda Estoque,2023-05-16,"1220,0","5856,0",,,2171,2171,MT,"9,0",1455150,MT,19,AA7925,B1260,156047
108,112019916,10,"279,0",Venda Estoque,2023-05-16,"540,0","2592,0",,,2171,2171,MT,"9,0",1455150,MT,19,AA7925,B1260,156047
109,112020683,10,"571,0",Venda Estoque,2023-05-16,"1800,0","9000,0",,,2171,2171,MT,"9,0",1062877,MT,72,AA8294,B1260,156047
110,112028827,10,"385,0",Venda Estoque,2023-05-16,"1600,0","22240,0",,,2165,2165,MA,"5,0",1003663,BA,10,AA3943,B1260,156005
111,112043049,10,"1019,0",Venda Estoque,2023-05-18,"500,0","6902,0",,,2165,2165,MA,"5,0",1000748,PI,63,AA4001,B1260,156005
112,112044652,10,"569,0",Venda р Ordem BR,2023-05-16,"50,0","128291,8",0020723183,,2167,JF14,MA,"1,0",1919246,TO,125,AA8295,B1450,153482
113,112044652,20,"570,0",Venda р Ordem BR,2023-05-16,"150,0","370351,8",0020723183,,2167,JF14,MA,"1,0",1919246,TO,125,AA8295,B1450,155387
114,112070993,10,"814,0",Venda Estoque,2023-05-17,"1100,0","17600,0",,30,2166,2166,MA,"6,0",1198852,MA,58,AA7556,B1260,156070
115,112070994,10,"280,0",Venda Estoque,2023-05-17,"1100,0","17600,0",,30,2166,2166,MA,"6,0",1917949,MA,6,AA9112,B1260,156070
116,112099990,10,"281,0",Venda Estoque,2023-05-24,"620,0","43524,0",,,2166,2166,MA,"6,0",1563118,MA,62,AA4084,B1260,156170
117,112115362,10,"81,0",Venda р Ordem BR,2023-04-26,"447,0","1292372,48",0020724570,,2166,JF14,MA,"1,0",2280087,MA,57,AA3835,B1450,153482
118,112116044,10,"76,0",Venda р Ordem BR,2023-04-26,"155,0","485025,05",0020724571,,2165,JF27,BA,"11,0",1005092,BA,11,AA6601,B1450,153482
119,112116314,10,"77,0",Venda р Ordem BR,2023-04-26,"155,0","485025,05",0020724572,,2165,JF27,BA,"11,0",1000544,BA,11,AA6602,B1450,153482
120,112116516,10,"82,0",Venda р Ordem BR,2023-04-26,"155,0","485025,05",0020724573,,2165,JF27,BA,"11,0",1983526,BA,11,AA6603,B1450,153482
121,112119854,10,"572,0",Venda Estoque,2023-05-29,"1000,0","16000,0",,,2166,2166,MA,"6,0",1198852,MA,58,AA7556,B1260,156070
122,112139020,10,"89,0",Venda Estoque,2023-06-01,"120,0","1296,0",,,2171,2171,MT,"9,0",1002888,MT,32,AA7700,B1260,156165
123,112140337,10,"386,0",Venda р Ordem BR,2023-05-29,"150,0","475202,47",0020725060,,2165,JF13,BA,"3,0",2282075,BA,111,AA6607,B1450,153482
124,112166948,10,"11,0",Venda р Ordem BR,2023-03-31,"719,93","2079263,1",0020725517,,2166,JF05,MA,"1,0",1139022,MA,6,AA6606,B1450,153389
125,112167352,10,"389,0",Venda р Ordem BR,2023-06-05,"480,0","14385,6",0020725643,,2171,JD05,MT,"9,0",1002888,MT,32,AA7700,B1260,156406
126,112212587,10,"91,0",Venda р Ordem BR,2023-06-12,"1000,0","2493159,2",0020726638,,2167,JF14,MA,"1,0",2313906,TO,61,AA6604,B1450,156281
127,112212782,10,"827,0",Venda Estoque,2023-06-12,"10000,0","50960,42",,,2171,2171,MT,"9,0",2010964,MT,141,,B1260,156036
128,112213411,10,"815,0",Venda Estoque,2023-05-29,"1000,0","16000,0",,,2166,2166,MA,"6,0",1917949,MA,6,AA9112,B1260,156070
129,112214734,10,"282,0",Venda р Ordem BR,2023-06-12,"1000,0","3773833,0",,30,2167,JF14,MA,"1,0",2137605,TO,59,AA6605,B1450,156262
130,112221150,10,"282,0",Venda р Ordem BR,2023-06-12,"1000,0","3773833,0",,30,2167,JF14,MA,"1,0",2137605,TO,59,AA6605,B1450,156262
131,112222778,10,"282,0",Venda р Ordem BR,2023-06-12,"1000,0","3773833,0",0020726755,,2167,JF14,MA,"1,0",2137605,TO,59,AA6605,B1450,156262
132,112231736,10,"90,0",Venda Estoque,2023-06-07,"400,0","4440,0",,A2,2165,2165,MA,"5,0",1001892,BA,67,AA3941,B1260,155997
133,112242725,10,"283,0",Venda Estoque,2023-06-15,"5000,0","45500,0",,,2171,2171,MT,"9,0",1573440,MT,99,AB0896,B1260,156013
134,112242725,20,"284,0",Venda Estoque,2023-06-15,"3400,0","30940,0",,,2171,2171,MT,"9,0",1573440,MT,99,AB0896,B1260,156015
135,112247067,10,"1020,0",Venda Estoque,2023-06-09,"2000,0","308000,0",,,2167,2167,TO,"8,0",2332536,TO,159,AB1196,B1260,156018
136,112249136,10,"90,0",Venda Estoque,2023-06-07,"400,0","4440,0",,,2165,2165,MA,"5,0",1001892,BA,67,AA3941,B1260,155997
137,112271104,10,"1021,0",Venda Estoque,2023-06-20,"2000,0","338000,0",,,2167,2167,TO,"8,0",2334656,TO,66,AA4157,B1260,156018
138,112278173,10,"289,0",Venda р Ordem BR,2023-06-20,"800,0","2036417,42",0020727817,,2171,JF28,MT,"4,0",2084197,MT,32,AA6978,B1450,153511
139,112288528,10,"829,0",Venda р Ordem BR,2023-06-22,"21,0","5144,98",0020728021,,2166,JF08,MA,"1,0",1754479,MA,126,AB1880,B1450,153390
140,112358682,10,"830,0",Venda р Ordem BR,2023-06-22,"75,0","18374,92",0020729900,,2166,JF08,MA,"1,0",1754479,MA,126,AB1880,B1450,153390
141,112382107,10,"388,0",Venda р Ordem BR,2023-05-31,"220,0","704319,92",0020730381,,2167,JF15,TO,"2,0",2110250,TO,112,AA6600,B1450,153482
142,112390644,10,"80,0",Venda р Ordem BR,2023-05-05,"385,0","1105153,2",,A2,2167,JF05,MA,"1,0",2307182,TO,2,AA3823,B1450,153389
143,112417402,10,"137,0",Venda р Ordem BR,2023-06-30,"212,0","771177,56",0020731220,,2171,JF16,MT,"13,0",2335744,MT,81,AA6927,B1450,153654
144,112447041,10,"402,0",Venda р Ordem BR,2023-06-28,"250,0","388647,5",0020731983,,2167,JF05,MA,"1,0",2329661,TO,8,AA3766,B1450,153390
145,112456136,10,"697,0",Venda р Ordem BR,2023-07-11,"599,9","1967204,08",0020732089,,2167,JF05,MA,"1,0",1079043,TO,134,AA3777,B1450,153654
146,112477705,10,"80,0",Venda Estoque,2023-05-05,"385,0","1105153,2",,ZN,2167,JF05,MA,"1,0",2307182,TO,2,AA3823,B1450,153389
147,112494831,10,"80,0",Venda р Ordem BR,2023-05-05,"385,0","1105153,2",0020732956,,2167,JF05,MA,"1,0",2307182,TO,2,AA3823,B1450,153389
148,112497643,20,"112,0",Venda р Ordem BR,2023-06-28,"396,0","184813,2",0020733032,,2165,JF02,BA,"3,0",1002466,BA,53,AA3742,B1450,153390
149,112497643,10,"113,0",Venda р Ordem BR,2023-06-28,"1110,0","907980,0",0020733032,,2165,JF02,BA,"3,0",1002466,BA,53,AA3742,B1450,153654
150,112531617,10,"532,0",Venda р Ordem BR,2023-07-12,"242,0","516640,69",,A9,2171,JF65,MT,"23,0",1195974,GO,116,AB3793,B1450,155393
151,112531632,10,"696,0",Venda р Ordem BR,2023-07-10,"38,0","100320,0",0020733778,,2171,JF65,MT,"23,0",1946489,MT,89,AA6881,B1450,153654
152,112535172,50,"483,0",Venda Estoque,2023-07-03,"15405,0","60079,5",,,2171,2171,MT,"9,0",2323421,MT,32,AA7700,B1260,155987
153,112535172,40,"485,0",Venda Estoque,2023-07-03,"6000,0","174000,0",,,2171,2171,MT,"9,0",2323421,MT,32,AA7700,B1260,156007
154,112535172,10,"486,0",Venda Estoque,2023-07-03,"780,0","8424,0",,,2171,2171,MT,"9,0",2323421,MT,32,AA7700,B1260,156165
155,112535172,20,"487,0",Venda Estoque,2023-07-03,"9400,0","98700,0",,,2171,2171,MT,"9,0",2323421,MT,32,AA7700,B1260,156170
156,112535183,20,"1055,0",Venda Estoque,2023-07-04,"1760,0","90640,0",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,155988
157,112535183,50,"1056,0",Venda Estoque,2023-07-04,"4300,0","94600,0",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,155989
158,112535183,30,"1057,0",Venda Estoque,2023-07-04,"2000,0","116000,0",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,155992
159,112535183,40,"1058,0",Venda Estoque,2023-07-04,"500,0","48845,0",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,156001
160,112535183,60,"1060,0",Venda Estoque,2023-07-04,"160,0","10259,51",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,156031
161,112535183,70,"1061,0",Venda Estoque,2023-07-04,"160,0","3920,03",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,156033
162,112535183,10,"1062,0",Venda Estoque,2023-07-04,"4000,0","250000,0",,A2,2171,2171,MT,"9,0",2312054,MT,84,,B1260,156170
163,112535223,30,"474,0",Venda Estoque,2023-07-03,"4710,0","18369,0",,,2171,2171,MT,"9,0",1062949,MT,69,,B1260,155987
164,112535223,20,"475,0",Venda Estoque,2023-07-03,"2440,0","70760,0",,,2171,2171,MT,"9,0",1062949,MT,69,,B1260,156007
165,112535223,10,"476,0",Venda Estoque,2023-07-03,"2000,0","21000,0",,,2171,2171,MT,"9,0",1062949,MT,69,,B1260,156170
166,112535230,10,"427,0",Venda Estoque,2023-06-30,"2000,0","21000,0",,,2171,2171,MT,"9,0",1002888,MT,32,AA7700,B1260,155992
167,112535230,20,"428,0",Venda Estoque,2023-06-30,"400,0","11600,0",,,2171,2171,MT,"9,0",1002888,MT,32,AA7700,B1260,156007
168,112535230,30,"429,0",Venda Estoque,2023-06-30,"40,0","1120,0",,,2171,2171,MT,"9,0",1002888,MT,32,AA7700,B1260,156071
169,112535235,30,"447,0",Venda Estoque,2023-06-30,"15000,0","58500,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,155987
170,112535235,20,"448,0",Venda Estoque,2023-06-30,"1660,0","48140,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,156007
171,112535235,10,"449,0",Venda Estoque,2023-06-30,"11000,0","115500,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,156170
172,112535238,10,"446,0",Venda Estoque,2023-06-30,"6300,0","68040,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,156165
173,112535241,20,"451,0",Venda Estoque,2023-06-30,"9900,0","38610,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,155987
174,112535241,10,"452,0",Venda Estoque,2023-06-30,"5600,0","58800,0",,,2171,2171,MT,"9,0",2106392,MT,113,,B1260,156170
175,112535250,30,"443,0",Venda Estoque,2023-06-30,"3600,0","14040,0",,,2171,2171,MT,"9,0",2330216,MT,77,,B1260,155987
176,112535250,20,"444,0",Venda Estoque,2023-06-30,"240,0","6960,0",,,2171,2171,MT,"9,0",2330216,MT,77,,B1260,156007
