Id,DT,Remessa,Item Rem,Data de criação,Quantidade,Valor Frete Total,Peso KG,Item Superior,Id Categoria,Id Transportador,Id NF
9657,17416583,819333631,10,2024-02-02,"50,1","14028,0","50100,0",,JV01,1004725,"14512,0"
9658,17416706,819333741,10,2024-02-02,"50,14","13036,4","50140,0",,JV01,1004725,"14503,0"
9659,17416758,819333747,10,2024-02-02,"49,96","18485,2","49960,0",,JV01,1004725,"14343,0"
9660,17416949,819333761,900001,2024-02-02,"240,0","257,18","254,16",10,JV01,2316472,"15392,0"
9661,17416949,819333761,900002,2024-02-02,"200,0","232,88","230,0",20,JV01,2316472,"15393,0"
9662,17417093,819334620,900001,2024-02-02,"820,0","1082,55","992,2",10,JV01,2316472,"13620,0"
9663,17417093,819334620,900002,2024-02-02,"440,0","580,88","532,4",10,JV01,2316472,"13621,0"
9664,17417093,819334620,900003,2024-02-02,"700,0","924,12","847,0",10,JV01,2316472,"13622,0"
9665,17417093,819334620,900004,2024-02-02,"500,0","660,09","605,0",10,JV01,2316472,"13623,0"
9666,17417093,819334620,900005,2024-02-02,"480,0","633,68","580,8",10,JV01,2316472,"13624,0"
9667,17417098,819334622,900001,2024-02-02,"1080,0","1354,19","1143,72",10,JV01,2332659,"6370,0"
9668,17417098,819334622,900002,2024-02-02,"2880,0","3611,17","3049,92",10,JV01,2332659,"6371,0"
9669,17417141,819334626,900001,2024-02-02,"1155,0","1336,32","1223,145",10,JV01,2332659,"6892,0"
9670,17417141,819334626,900002,2024-02-02,"45,0","52,06","47,655",10,JV01,2332659,"6893,0"
9671,17417141,819334626,900003,2024-02-02,"360,0","416,52","381,24",10,JV01,2332659,"6894,0"
9672,17417141,819334626,900004,2024-02-02,"645,0","746,26","683,055",10,JV01,2332659,"6895,0"
9673,17417141,819334626,900005,2024-02-02,"135,0","156,19","142,965",10,JV01,2332659,"6896,0"
9674,17417141,819334626,900006,2024-02-02,"45,0","52,06","47,655",10,JV01,2332659,"6897,0"
9675,17417141,819334626,900007,2024-02-02,"330,0","381,81","349,47",10,JV01,2332659,"6898,0"
9676,17417297,819334651,10,2024-02-02,"47,0","14570,0","47000,0",,JV01,1153912,"9195,0"
9677,17417387,819334254,10,2024-02-02,"50,0","13000,0","50000,0",,JV01,2254035,"11318,0"
9678,17417643,819335402,10,2024-02-02,"50,06","15018,0","50060,0",,JV01,2254035,"12474,0"
9679,17417676,819335208,10,2024-02-02,"32,0","9600,0","32000,0",,JV01,2254035,"11319,0"
9680,17418001,819335237,10,2024-02-02,"48,4","38720,0","48400,0",,JV01,1153912,"10596,0"
9681,17418155,819335246,10,2024-02-02,"49,28","39424,0","49280,0",,JV01,1153912,"10597,0"
9682,17418370,819335471,10,2024-02-02,"48,0","14880,0","48000,0",,JV01,1153912,"9196,0"
9683,17418449,819335265,10,2024-02-02,"50,16","34108,8","50160,0",,JV01,1999310,"13248,0"
9684,17418575,819335270,10,2024-02-02,"49,28","33510,4","49280,0",,JV01,1999310,"13249,0"
9685,17418690,819335279,10,2024-02-02,"49,28","33510,4","49280,0",,JV01,1999310,"13250,0"
9686,17418945,819336317,10,2024-02-02,"49,0","12740,0","49000,0",,JV01,1127621,"11113,0"
9687,17419013,819336322,10,2024-02-02,"39,0","21450,0","39000,0",,JV01,2111740,"12404,0"
9688,17419187,84685398,10,2024-02-03,"47,8","24856,0","47800,0",,JRR1,2295111,"21403,0"
9689,17419188,819336339,10,2024-02-03,"47,8","26290,0","47800,0",,JV01,2298328,"13957,0"
9690,17419931,819337930,10,2024-02-03,"47,0","14570,0","47000,0",,JV01,1153912,"9197,0"
9691,17419972,819337932,10,2024-02-03,"45,0","13950,0","45000,0",,JV01,1153912,"9198,0"
9692,17420084,819337936,10,2024-02-03,"36,0","0,0","36000,0",,JV01,1127621,"12724,0"
9693,17420167,819337942,10,2024-02-03,"36,0","0,0","36000,0",,JV01,1153912,"9199,0"
9694,17420187,819337946,10,2024-02-03,"49,0","0,0","49000,0",,JV01,1153912,"9200,0"
9695,17420378,819338035,10,2024-02-03,"46,64","29849,6","46640,0",,JV01,1153912,"14395,0"
9696,17420661,819338150,10,2024-02-03,"47,52","30412,8","47520,0",,JV01,1153912,"14396,0"
9697,17420780,819338168,10,2024-02-03,"49,28","12320,0","49280,0",,JV01,1153912,"705,0"
9698,17420906,819338081,10,2024-02-03,"32,18","9010,4","32180,0",,JV01,1004725,"14513,0"
9699,17421016,819338782,10,2024-02-03,"37,18","9666,8","37180,0",,JV01,1004725,"14504,0"
9700,17421104,819338610,10,2024-02-03,"48,0","14880,0","48000,0",,JV01,1153912,"9201,0"
9701,17421108,819338614,10,2024-02-03,"36,0","11160,0","36000,0",,JV01,1153912,"9202,0"
9702,17421139,819338617,10,2024-02-03,"35,0","10500,0","35000,0",,JV01,2254035,"11320,0"
9703,17421190,819338618,10,2024-02-03,"49,28","12320,0","49280,0",,JV01,1153912,"706,0"
9704,17421192,819338619,10,2024-02-03,"40,0","12000,0","40000,0",,JV01,2254035,"11321,0"
9705,17421194,819338620,10,2024-02-03,"35,0","10500,0","35000,0",,JV01,2254035,"11322,0"
9706,17421196,819338622,10,2024-02-03,"37,84","9460,0","37840,0",,JV01,1153912,"707,0"
9707,17421198,819338623,10,2024-02-03,"49,28","12320,0","49280,0",,JV01,1153912,"708,0"
9708,17421281,819338625,10,2024-02-03,"38,0","9500,0","38000,0",,JV01,1153912,"709,0"
9709,17421336,819338629,10,2024-02-03,"48,0","12480,0","48000,0",,JV01,1004725,"11114,0"
9710,17421525,819338639,10,2024-02-03,"51,28","15384,0","51280,0",,JV01,2254035,"12475,0"
9711,17421551,819339028,10,2024-02-03,"48,4","38720,0","48400,0",,JV01,1153912,"10598,0"
9712,17421556,819339031,10,2024-02-03,"49,0","33320,0","49000,0",,JV01,1127621,"10854,0"
9713,17421644,819339040,10,2024-02-03,"49,0","33320,0","49000,0",,JV01,1999310,"10855,0"
9714,17421683,819338659,10,2024-02-03,"48,0","12480,0","48000,0",,JV01,1127621,"11115,0"
9715,17421710,819339047,10,2024-02-03,"49,28","39424,0","49280,0",,JV01,1153912,"10599,0"
9716,17421772,819338671,10,2024-02-03,"49,0","14700,0","49000,0",,JV01,1127621,"11120,0"
9717,17421783,819339406,10,2024-02-03,"40,0","32000,0","40000,0",,JV01,2344218,"12083,0"
9718,17421845,819339418,10,2024-02-03,"38,0","29640,0","38000,0",,JV01,2344218,"13765,0"
9719,17422062,819339091,10,2024-02-03,"30,0","9300,0","30000,0",,JV01,1127621,"9203,0"
9720,17422063,819339094,10,2024-02-03,"47,0","14570,0","47000,0",,JV01,1127621,"9204,0"
9721,17422433,819339609,10,2024-02-04,"6,0","2640,0","6000,0",,JV01,2280790,"13639,0"
9722,17422437,819339610,10,2024-02-04,"15,0","6600,0","15000,0",,JV01,2280790,"13640,0"
9723,17422439,819339611,10,2024-02-04,"4,0","1760,0","4000,0",,JV01,2280790,"13641,0"
9724,17422514,819339615,10,2024-02-04,"2,0","880,0","2000,0",,JV01,2295150,"13128,0"
9725,17422516,819339616,10,2024-02-04,"45,0","19800,0","45000,0",,JV01,2295150,"13129,0"
9726,17422593,819339618,20,2024-02-04,"5,0","2400,0","5000,0",,JV01,2111740,"12389,0"
9727,17422595,819339619,10,2024-02-04,"45,0","21600,0","45000,0",,JV01,2111740,"12390,0"
9728,17422652,819339621,10,2024-02-04,"39,0","21450,0","39000,0",,JV01,2111740,"13964,0"
9729,17422655,819339622,20,2024-02-04,"21,0","10080,0","21000,0",,JV01,2111740,"12391,0"
9730,17423447,819340276,10,2024-02-04,"50,0","40000,0","50000,0",,JV01,2073324,"12084,0"
9731,17423449,819340277,10,2024-02-04,"50,0","40000,0","50000,0",,JV01,2073324,"12085,0"
9732,17423480,819340278,10,2024-02-04,"50,0","39000,0","50000,0",,JV01,2280790,"13766,0"
9733,17423482,819340279,10,2024-02-04,"50,0","39000,0","50000,0",,JV01,2280790,"13767,0"
9734,17423483,819340280,10,2024-02-04,"47,0","20680,0","47000,0",,JV01,2344218,"13130,0"
9735,17423935,819340454,10,2024-02-04,"50,0","39000,0","50000,0",,JV01,2344218,"13768,0"
9736,17423938,819340455,10,2024-02-04,"50,0","39000,0","50000,0",,JV01,2344218,"13769,0"
9737,17423983,819340456,10,2024-02-04,"41,0","31980,0","41000,0",,JV01,2295150,"13770,0"
9738,17425446,819341083,10,2024-02-05,"47,51","32306,8","47510,0",,JV01,1999310,"13251,0"
9739,17425529,819341813,10,2024-02-05,"48,4","32912,0","48400,0",,JV01,1999310,"10856,0"
9740,17425588,819341334,10,2024-02-05,"8,0","6400,0","8000,0",,JV01,2295150,"11323,0"
9741,17425650,819341819,10,2024-02-05,"49,28","33510,4","49280,0",,JV01,1999310,"13252,0"
9742,17425821,819341848,10,2024-02-05,"49,28","39424,0","49280,0",,JV01,1153912,"10600,0"
9743,17425979,819342406,10,2024-02-05,"40,0","12000,0","40000,0",,JV01,2254035,"11324,0"
9744,17426233,819341884,10,2024-02-05,"48,0","14400,0","48000,0",,JV01,1127621,"11121,0"
9745,17426262,819342934,900001,2024-02-05,"2500,0","3137,14","2875,0",10,JV01,2316472,"14757,0"
9746,17426587,819343021,10,2024-02-05,"48,0","16320,0","48000,0",,JV01,1127621,"11895,0"
9747,17426597,818548554,10,2024-02-05,"50,06","13171,2","50060,0",,JCL1,2295150,"6471,0"
9748,17426598,818586945,10,2024-02-05,"49,09","12763,4","49090,0",,JCL1,2300861,"7908,0"
9749,17426599,818594461,10,2024-02-05,"49,2","12792,0","49200,0",,JCL1,2300861,"7909,0"
9750,17426660,818596436,10,2024-02-05,"49,2","12792,0","49200,0",,JCL1,2300861,"7910,0"
9751,17426704,819343042,10,2024-02-05,"38,72","30976,0","38720,0",,JV01,1127621,"10601,0"
9752,17427036,819343523,900001,2024-02-05,"4360,0","1979,74","4987,84",10,JV01,1722546,"14397,0"
9753,17427094,819342555,900001,2024-02-05,"80,0","103,1","84,72",10,JV01,2316472,"14864,0"
9754,17427160,819343535,900001,2024-02-05,"4000,0","1569,7","4236,0",10,JV01,2332659,"14895,0"
9755,17427332,819343815,900001,2024-02-05,"10520,0","26161,46","12697,64",10,JV01,2316472,"14569,0"
9756,17427332,819343815,900002,2024-02-05,"12480,0","31035,64","15063,36",10,JV01,2316472,"14570,0"
9757,17427337,819342580,900001,2024-02-05,"2000,0","3609,68","2200,0",10,JV01,2316472,"14754,0"
9758,17427351,819343532,900001,2024-02-05,"1320,0","2027,34","1609,08",10,JV01,1756447,"15094,0"
9759,17427351,819343532,900002,2024-02-05,"3180,0","4884,04","3876,42",10,JV01,1756447,"15095,0"
9760,17427394,819342579,900001,2024-02-05,"140,0","124,63","154,0",10,JV01,2316472,"14437,0"
9761,17427394,819342579,900002,2024-02-05,"860,0","765,57","946,0",10,JV01,2316472,"14438,0"
9762,17427418,819339609,10,2024-02-05,"6,0","3000,76","6000,0",,JCL1,2280790,"13639,0"
9763,17427510,819343903,10,2024-02-05,"50,02","18507,4","50020,0",,JV01,1004725,"14344,0"
9764,17427553,819343917,10,2024-02-05,"31,0","9610,0","31000,0",,JV01,1153912,"9205,0"
9765,17427877,819343528,900001,2024-02-05,"1360,0","1262,94","1440,24",10,JV01,1756447,"14403,0"
9766,17427900,819343530,900001,2024-02-05,"200,0","216,62","247,0",10,JV01,1756447,"14404,0"
9767,17427921,819344125,10,2024-02-05,"36,0","10800,0","36000,0",,JV01,2254035,"11325,0"
9768,17427974,819344138,10,2024-02-05,"4,0","1200,0","4000,0",,JV01,2254035,"11326,0"
9769,17428161,819344804,10,2024-02-05,"49,0","14700,0","49000,0",,JV01,1127621,"11122,0"
9770,17428229,819344921,900001,2024-02-05,"600,0","616,98","606,0",10,JV01,1756447,"14921,0"
9771,17428263,819344636,900001,2024-02-05,"320,0","427,08","338,88",10,JV01,1756447,"15096,0"
9772,17428267,819344640,900001,2024-02-05,"480,0","631,16","500,64",10,JV01,1756447,"15097,0"
9773,17428411,819344943,10,2024-02-05,"50,26","18596,2","50260,0",,JV01,1004725,"14345,0"
9774,17428494,819344682,900001,2024-02-05,"15,0","24,04","15,885",10,JV01,2316472,"6208,0"
9775,17429260,819345069,10,2024-02-05,"50,26","15078,0","50260,0",,JV01,2254035,"12476,0"
9776,17429405,819345096,10,2024-02-05,"48,0","32640,0","48000,0",,JV01,2352740,"10857,0"
9777,17429430,819345292,900001,2024-02-05,"140,0","136,99","148,26",10,JV01,1756447,"15084,0"
9778,17429430,819345292,900002,2024-02-05,"860,0","841,53","910,74",10,JV01,1756447,"15085,0"
9779,17429437,819345249,900001,2024-02-05,"3550,0","3421,25","3702,65",10,JV01,1756447,"15082,0"
9780,17429437,819345249,900004,2024-02-05,"1450,0","1397,41","1512,35",10,JV01,1756447,"15083,0"
9781,17429456,819344632,900001,2024-02-05,"420,0","662,0","511,98",10,JV01,1756447,"14872,0"
9782,17429456,819344632,900002,2024-02-05,"300,0","411,16","317,7",20,JV01,1756447,"14873,0"
9783,17429580,819346212,10,2024-02-05,"50,2","15060,0","50200,0",,JV01,2254035,"12477,0"
9784,17429813,819296000,10,2024-02-05,"49,28","12812,8","49280,0",,JV01,1153912,"14385,0"
9785,17429816,819284278,10,2024-02-05,"49,28","12812,8","49280,0",,JV01,1153912,"14381,0"
9786,17429936,819284277,10,2024-02-05,"49,28","12812,8","49280,0",,JV01,1153912,"14380,0"
9787,17429985,819346251,10,2024-02-05,"50,3","15090,0","50300,0",,JV01,2254035,"12478,0"
9788,17429987,819346252,10,2024-02-05,"50,3","18611,0","50300,0",,JV01,1004725,"14346,0"
9789,17430011,819284288,10,2024-02-05,"49,28","12812,8","49280,0",,JV01,1153912,"14384,0"
9790,17430056,819300820,10,2024-02-05,"48,4","12584,0","48400,0",,JV01,1153912,"14387,0"
9791,17430059,819300822,10,2024-02-05,"49,28","12812,8","49280,0",,JV01,1153912,"14389,0"
9792,17430117,819308454,10,2024-02-05,"47,52","12355,2","47520,0",,JV01,1153912,"14391,0"
9793,17430133,819346257,10,2024-02-05,"38,0","11780,0","38000,0",,JV01,1153912,"9206,0"
9794,17430164,819346263,10,2024-02-05,"50,28","15084,0","50280,0",,JV01,2254035,"12479,0"
9795,17430171,819300821,10,2024-02-05,"49,35","12831,0","49350,0",,JV01,1153912,"14388,0"
9796,17430202,819320780,10,2024-02-05,"36,0","9360,0","36000,0",,JV01,1153912,"14394,0"
9797,17430266,819346852,10,2024-02-05,"48,0","14880,0","48000,0",,JV01,1153912,"9207,0"
9798,17430508,819346878,10,2024-02-05,"50,0","15000,0","50000,0",,JV01,1127621,"11123,0"
9799,17431000,84685780,10,2024-02-06,"29,24","15204,8","29240,0",,JRR1,2111740,"21510,0"
9800,17431001,819346590,10,2024-02-06,"29,24","5555,6","29240,0",,JV01,2352103,"13651,0"
9801,17431417,819348090,10,2024-02-06,"43,07","4737,7","43070,0",,JV01,1127621,"14856,0"
9802,17431770,819348733,10,2024-02-06,"49,0","61144,16","49000,0",,JV01,1004725,"13450,0"
9803,17431868,819348710,10,2024-02-06,"38,0","10640,0","38000,0",,JV01,1727132,"11595,0"
9804,17431905,819348822,900001,2024-02-06,"1500,0","2387,18","1588,5",10,JV01,2316472,"14427,0"
9805,17431908,819348826,900001,2024-02-06,"3500,0","6594,61","3706,5",10,JV01,2316472,"15397,0"
9806,17431908,819348826,900002,2024-02-06,"2500,0","4710,43","2647,5",10,JV01,2316472,"15398,0"
9807,17432011,819348832,900001,2024-02-06,"3000,0","5652,52","3177,0",10,JV01,2316472,"15101,0"
9808,17432014,819348837,900001,2024-02-06,"6020,0","13135,69","6375,18",10,JV01,2316472,"15099,0"
9809,17432014,819348837,900002,2024-02-06,"3480,0","7593,39","3685,32",10,JV01,2316472,"15100,0"
9810,17432124,819348740,10,2024-02-06,"49,0","61144,16","49000,0",,JV01,1004725,"13451,0"
9811,17432157,819350009,10,2024-02-06,"33,0","9900,0","33000,0",,JV01,1153912,"9208,0"
9812,17432313,819342578,900001,2024-02-06,"760,0","927,5","911,24",10,JV01,1756447,"14915,0"
9813,17432313,819342578,900002,2024-02-06,"60,0","82,46","81,48",30,JV01,1756447,"14917,0"
9814,17432313,819342578,900003,2024-02-06,"400,0","468,34","460,0",40,JV01,1756447,"14918,0"
9815,17432313,819342578,900004,2024-02-06,"160,0","172,06","169,44",50,JV01,1756447,"14919,0"
9816,17432313,819342578,900005,2024-02-06,"1000,0","1150,48","1130,0",60,JV01,1756447,"14920,0"
9817,17432313,819342578,900006,2024-02-06,"1120,0","1189,16","1168,16",20,JV01,1756447,"14916,0"
9818,17432364,819350061,10,2024-02-06,"49,0","33320,0","49000,0",,JV01,1127621,"13253,0"
9819,17432490,819349430,10,2024-02-06,"45,0","12600,0","45000,0",,JV01,1127621,"13175,0"
9820,17432526,819350090,10,2024-02-06,"50,0","34000,0","50000,0",,JV01,1127621,"13254,0"
9821,17432832,819350548,10,2024-02-06,"46,22","13866,0","46220,0",,JV01,2254035,"12480,0"
9822,17432890,819350555,10,2024-02-06,"50,28","18603,6","50280,0",,JV01,1004725,"14347,0"
9823,17432960,819349477,900001,2024-02-06,"200,0","215,84","211,8",10,JV01,1756447,"14759,0"
9824,17433325,819350763,10,2024-02-06,"50,18","15054,0","50180,0",,JV01,2254035,"12481,0"
9825,17433700,819351148,10,2024-02-06,"50,16","15048,0","50160,0",,JV01,2254035,"12482,0"
9826,17433709,819351162,10,2024-02-06,"50,14","14039,2","50140,0",,JV01,1004725,"14514,0"
9827,17433820,819351172,10,2024-02-06,"49,0","14700,0","49000,0",,JV01,1127621,"11124,0"
9828,17434028,819351194,10,2024-02-06,"37,12","10393,6","37120,0",,JV01,1004725,"14515,0"
9829,17434034,819349485,900001,2024-02-06,"1000,0","1727,66","1150,0",10,JV01,2316472,"15375,0"
9830,17434095,819350894,900001,2024-02-06,"1000,0","2486,86","1207,0",10,JV01,2316472,"14368,0"
9831,17434095,819350894,900002,2024-02-06,"7080,0","17606,95","8545,56",10,JV01,2316472,"14369,0"
9832,17434095,819350894,900003,2024-02-06,"6100,0","15169,83","7362,7",10,JV01,2316472,"14370,0"
9833,17434095,819350894,900004,2024-02-06,"2360,0","5868,98","2848,52",10,JV01,2316472,"14371,0"
9834,17434158,819350899,900001,2024-02-06,"500,0","942,98","529,5",10,JV01,2316472,"14735,0"
9835,17434564,819351985,10,2024-02-06,"29,25","8775,0","29250,0",,JV01,2097185,"10534,0"
9836,17434929,819349480,900001,2024-02-06,"2000,0","2568,84","2118,0",10,JV01,2316472,"15088,0"
9837,17435001,819352974,10,2024-02-06,"50,0","21500,0","50000,0",,JV01,2362414,"12392,0"
9838,17435041,819351992,10,2024-02-06,"5,25","630,0","5250,0",,JV01,2097185,"10535,0"
9839,17435077,819352986,10,2024-02-06,"50,08","15024,0","50080,0",,JV01,2254035,"12483,0"
9840,17435787,819353953,10,2024-02-06,"43,0","4730,0","43000,0",,JV01,1127621,"14857,0"
9841,17435908,819353967,10,2024-02-06,"40,0","10800,0","40000,0",,JV01,2254035,"11327,0"
9842,17435993,819353974,10,2024-02-06,"36,0","10800,0","36000,0",,JV01,1153912,
9843,17435996,819353976,10,2024-02-06,"49,0","14700,0","49000,0",,JV01,1153912,"11125,0"
9844,17436675,819354668,10,2024-02-07,"50,02","25010,0","50020,0",,JV01,2350059,"14648,0"
9845,17436871,819354684,10,2024-02-07,"49,1","24550,0","49100,0",,JV01,2350059,"14649,0"
9846,17437191,819355391,10,2024-02-07,"36,0","10080,0","36000,0",,JV01,1153912,"11116,0"
9847,17437584,819356426,10,2024-02-07,"31,12","8091,2","31120,0",,JV01,1004725,"14516,0"
9848,17437601,84685704,10,2024-02-07,"31,04","16140,8","31040,0",,JRR1,2295111,"21482,0"
9849,17437602,819356099,10,2024-02-07,"31,04","18003,2","31040,0",,JV01,2298328,"13958,0"
9850,17438014,819357182,10,2024-02-07,"50,04","25020,0","50040,0",,JV01,2111740,"14650,0"
9851,17438158,819357579,10,2024-02-07,"50,26","13067,6","50260,0",,JV01,1004725,"14505,0"
9852,17438198,819357589,10,2024-02-07,"50,2","18072,0","50200,0",,JV01,1004725,"14348,0"
9853,17438238,819355433,900001,2024-02-07,"2160,0","2488,26","2492,64",10,JV01,1756447,"14849,0"
9854,17438280,819355437,900001,2024-02-07,"360,0","513,36","381,24",10,JV01,2316472,"15351,0"
9855,17438283,819355445,900001,2024-02-07,"1300,0","1670,1","1376,7",10,JV01,2316472,"15102,0"
9856,17438283,819355445,900002,2024-02-07,"940,0","1376,08","1134,58",20,JV01,2316472,"15103,0"
9857,17438283,819355445,900003,2024-02-07,"1060,0","1551,76","1279,42",20,JV01,2316472,"15104,0"
9858,17438283,819355445,900004,2024-02-07,"2000,0","2789,58","2300,0",30,JV01,2316472,"15105,0"
9859,17438335,819357919,10,2024-02-07,"50,22","13057,2","50220,0",,JV01,1004725,"14506,0"
9860,17438760,819357981,10,2024-02-07,"50,26","18093,6","50260,0",,JV01,1004725,"14349,0"
9861,17438968,819358216,10,2024-02-07,"49,0","33320,0","49000,0",,JV01,1999310,"10858,0"
9862,17439013,819358224,10,2024-02-07,"49,0","33320,0","49000,0",,JV01,1999310,"13255,0"
9863,17439043,819358171,900001,2024-02-07,"2080,0","3433,6","2830,88",10,JV01,2316472,"14589,0"
9864,17439105,819357969,900001,2024-02-07,"580,0","601,68","626,4",10,JV01,2316472,"14433,0"
9865,17439105,819357969,900002,2024-02-07,"100,0","101,88","105,9",20,JV01,2316472,"14434,0"
9866,17439105,819357969,900003,2024-02-07,"260,0","274,88","286,0",30,JV01,2316472,"14435,0"
9867,17439109,819358180,10,2024-02-07,"39,0","31200,0","39000,0",,JV01,1153912,"10602,0"
9868,17439286,819358253,10,2024-02-07,"8,0","2160,0","8000,0",,JV01,2254035,"14616,0"
9869,17439303,819358319,900001,2024-02-07,"580,0","613,2","638,0",10,JV01,2316472,"14740,0"
9870,17439433,819358310,900001,2024-02-07,"500,0","667,08","550,0",10,JV01,2316472,"15072,0"
9871,17439433,819358310,900002,2024-02-07,"1000,0","1394,78","1150,0",20,JV01,2316472,"15073,0"
9872,17439656,819353456,900001,2024-02-07,"600,0","668,26","660,0",10,JV01,2316472,"15394,0"
9873,17439907,819359285,10,2024-02-07,"49,0","15680,0","49000,0",,JV01,1127621,"11896,0"
9874,17440070,819359704,900001,2024-02-07,"2940,0","1637,72","3175,2",10,JV01,2316472,"15189,0"
9875,17440070,819359704,900002,2024-02-07,"280,0","153,2","296,52",20,JV01,2316472,"15190,0"
9876,17440070,819359704,900003,2024-02-07,"520,0","295,04","572,0",30,JV01,2316472,"15191,0"
9877,17440259,819360093,10,2024-02-07,"37,0","25160,0","37000,0",,JV01,1127621,"10859,0"
9878,17440873,819360806,10,2024-02-07,"37,0","25160,0","37000,0",,JV01,1127621,"10860,0"
9879,17440895,819360528,10,2024-02-07,"31,0","9300,0","31000,0",,JV01,1153912,"9209,0"
9880,17441019,819360823,10,2024-02-07,"50,26","18093,6","50260,0",,JV01,1004725,"14350,0"
9881,17441509,819360874,10,2024-02-07,"49,0","33320,0","49000,0",,JV01,1999310,"13256,0"
9882,17441738,819361902,10,2024-02-07,"48,0","14400,0","48000,0",,JV01,1127621,"11126,0"
9883,17442061,819362402,10,2024-02-07,"49,0","15680,0","49000,0",,JV01,1004725,"11897,0"
9884,17443392,819364000,900001,2024-02-08,"400,0","354,3","479,6",10,JV01,1722546,"14422,0"
9885,17443392,819364000,900002,2024-02-08,"3600,0","3188,7","4316,4",10,JV01,1722546,"14423,0"
9886,17443394,819363599,900001,2024-02-08,"100,0","89,38","120,7",10,JV01,1722546,"14421,0"
9887,17443438,819364240,10,2024-02-08,"49,7","11928,0","49700,0",,JV01,1004725,"14663,0"
9888,17443569,819364554,10,2024-02-08,"50,26","13067,6","50260,0",,JV01,1004725,"14507,0"
9889,17443715,819364706,10,2024-02-08,"48,64","12646,4","48640,0",,JV01,1004725,"14517,0"
9890,17443840,819364756,10,2024-02-08,"50,16","12038,4","50160,0",,JV01,1004725,"14664,0"
9891,17444042,819365222,10,2024-02-08,"50,14","12033,6","50140,0",,JV01,1004725,"14671,0"
9892,17444154,819365432,10,2024-02-08,"50,0","12000,0","50000,0",,JV01,1004725,"14665,0"
9893,17444645,819365681,10,2024-02-08,"49,0","14700,0","49000,0",,JV01,1127621,"11127,0"
9894,17444683,819364088,900001,2024-02-08,"3980,0","5011,7","4592,92",10,JV01,2316472,"14522,0"
9895,17444683,819364088,900002,2024-02-08,"1020,0","1284,4","1177,08",10,JV01,2316472,"14523,0"
9896,17444732,819365697,10,2024-02-08,"48,0","14400,0","48000,0",,JV01,1127621,"11128,0"
9897,17444900,819365699,900001,2024-02-08,"2000,0","2799,28","2308,0",10,JV01,2316472,"14334,0"
9898,17445238,819365981,10,2024-02-08,"49,54","11889,6","49540,0",,JV01,1004725,"14672,0"
9899,17445251,819365751,10,2024-02-08,"47,0","38540,0","47000,0",,JV01,2280790,"13771,0"
9900,17445252,819365753,10,2024-02-08,"47,0","38540,0","47000,0",,JV01,2280790,"13772,0"
9901,17445254,819365755,10,2024-02-08,"17,0","14110,0","17000,0",,JV01,2280790,"12087,0"
9902,17445257,819365757,10,2024-02-08,"29,0","24070,0","29000,0",,JV01,2280790,"12088,0"
9903,17445270,819365758,10,2024-02-08,"26,0","10920,0","26000,0",,JV01,2280790,"12377,0"
9904,17445304,819366051,900001,2024-02-08,"20,0","30,28","22,6",10,JV01,1756447,"13832,0"
9905,17445308,819366052,900001,2024-02-08,"100,0","148,57","113,0",10,JV01,1756447,"14496,0"
9906,17445308,819366052,900002,2024-02-08,"40,0","59,43","45,2",10,JV01,1756447,"14497,0"
9907,17445332,819365985,10,2024-02-08,"49,74","11937,6","49740,0",,JV01,1004725,"14673,0"
9908,17445388,819366537,900001,2024-02-08,"1995,0","2781,14","2112,705",10,JV01,1756447,"8547,0"
9909,17445388,819366537,900002,2024-02-08,"555,0","773,7","587,745",10,JV01,1756447,"8548,0"
9910,17445388,819366537,900003,2024-02-08,"15,0","20,91","15,885",10,JV01,1756447,"8549,0"
9911,17445388,819366537,900004,2024-02-08,"450,0","627,33","476,55",10,JV01,1756447,"8550,0"
9912,17445388,819366537,900005,2024-02-08,"5400,0","7527,9","5718,6",10,JV01,1756447,"8551,0"
9913,17445418,819365773,10,2024-02-08,"49,8","24900,0","49800,0",,JV01,2111740,"14651,0"
9914,17445450,819365774,10,2024-02-08,"50,09","25045,0","50090,0",,JV01,2111740,"14652,0"
9915,17445452,819365779,10,2024-02-08,"48,97","24485,0","48970,0",,JV01,2111740,"14653,0"
9916,17445453,819365780,10,2024-02-08,"47,46","23730,0","47460,0",,JV01,2111740,"14654,0"
9917,17445511,819365781,10,2024-02-08,"48,12","24060,0","48120,0",,JV01,2111740,"14655,0"
9918,17445512,819365782,10,2024-02-08,"50,2","25100,0","50200,0",,JV01,2111740,"14656,0"
9919,17445515,819365783,10,2024-02-08,"49,08","24540,0","49080,0",,JV01,2111740,"14657,0"
9920,17445522,819366153,900001,2024-02-08,"600,0","661,26","606,0",10,JV01,2316472,"14436,0"
9921,17445554,819366903,10,2024-02-08,"31,0","17980,0","31000,0",,JV01,2350059,"13965,0"
9922,17445561,819366178,900001,2024-02-08,"1200,0","2059,42","1356,0",10,JV01,1756447,"14408,0"
9923,17445607,819366916,10,2024-02-08,"50,0","29000,0","50000,0",,JV01,2362414,"12405,0"
9924,17445615,819366715,900001,2024-02-08,"1,0","4,86","3,5",10,JV01,2316472,"14600,0"
9925,17445735,819366781,900001,2024-02-08,"150,0","106,3","151,5",10,JV01,2316472,"14910,0"
9926,17445735,819366781,900002,2024-02-08,"25,0","17,72","25,25",10,JV01,2316472,"14911,0"
