Id,Id Centro,Id Grupo Merc.,Id Produto,Lote,Data Vencimento,Data Última EM,Texto Cabeç Doc,Id Cliente,Estoque Livre,Estoque Bloqueado,Estoque Consignado
8031,2171,B1260,156057,0000776647,25/09/2026,30/06/2023,AJ. LOTE AUT. X F SICO,,"-3960,0","0,0","0,0"
8032,2171,B1260,156057,0000776647,25/09/2026,30/06/2023,,,"3960,0","0,0","0,0"
8033,2171,B1260,156057,0000776650,08/09/2026,30/06/2023,AJ. LOTE AUT. X F SICO,,"-1800,0","0,0","0,0"
8034,2171,B1260,156057,0000776650,08/09/2026,30/06/2023,,,"1800,0","0,0","0,0"
8035,2171,B1260,156057,0000776652,21/06/2026,30/06/2023,AJ. LOTE AUT. X F SICO,,"-1440,0","0,0","0,0"
8036,2171,B1260,156057,0000776652,21/06/2026,30/06/2023,,,"1440,0","0,0","0,0"
8037,2171,B1260,156057,0000776654,21/06/2026,30/06/2023,AJ. LOTE AUT. X F SICO,,"-2160,0","0,0","0,0"
8038,2171,B1260,156057,0000776654,21/06/2026,30/06/2023,,,"2160,0","0,0","0,0"
8039,2171,B1260,156057,0000776656,06/06/2026,30/06/2023,AJ. LOTE AUT. X F SICO,,"-640,0","0,0","0,0"
8040,2171,B1260,156057,0000776656,06/06/2026,30/06/2023,,,"640,0","0,0","0,0"
8041,2171,B1260,156057,0008-23,25/09/2026,18/07/2023,,2360359,"-420,0","0,0","0,0"
8042,2171,B1260,156057,0008-23,25/09/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"3960,0","0,0","0,0"
8043,2171,B1260,156057,0010-23,08/09/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"1800,0","0,0","0,0"
8044,2171,B1260,156057,0066-22,21/06/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"1440,0","0,0","0,0"
8045,2171,B1260,156057,0085-22,06/06/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"640,0","0,0","0,0"
8046,2171,B1260,156057,0086-22,21/06/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"2160,0","0,0","0,0"
8047,2171,B1260,156067,0000776234,15/06/2026,29/06/2023,AJ. LOTE AUT. X F SICO,,"-4460,0","0,0","0,0"
8048,2171,B1260,156067,0000776234,15/06/2026,29/06/2023,,,"4460,0","0,0","0,0"
8049,2171,B1260,156067,0000776235,15/06/2026,29/06/2023,AJ. LOTE AUT. X F SICO,,"-2440,0","0,0","0,0"
8050,2171,B1260,156067,0000776235,15/06/2026,29/06/2023,,,"2440,0","0,0","0,0"
8051,2171,B1260,156067,0018-23,25/07/2026,29/08/2023,DIVERGENCIA DE SKU,,"0,0","-3540,0","0,0"
8052,2171,B1260,156067,0018-23,25/07/2026,29/08/2023,SKU DIVERGENTE,,"-3540,0","3540,0","0,0"
8053,2171,B1260,156067,0018-23,25/07/2026,29/08/2023,,,"3540,0","0,0","0,0"
8054,2171,B1260,156067,0019-23,25/07/2026,29/08/2023,DIVERGENCIA DE SKU,,"0,0","-2820,0","0,0"
8055,2171,B1260,156067,0019-23,25/07/2026,29/08/2023,SKU DIVERGENTE,,"-2820,0","2820,0","0,0"
8056,2171,B1260,156067,0019-23,25/07/2026,29/08/2023,,,"2820,0","0,0","0,0"
8057,2171,B1260,156067,0021-23,26/07/2026,29/08/2023,DIVERGENCIA DE SKU,,"0,0","-2400,0","0,0"
8058,2171,B1260,156067,0021-23,26/07/2026,29/08/2023,SKU DIVERGENTE,,"-2400,0","2400,0","0,0"
8059,2171,B1260,156067,0021-23,26/07/2026,29/08/2023,,,"2400,0","0,0","0,0"
8060,2171,B1260,156067,0029-23,15/06/2026,18/07/2023,,1422679,"-2960,0","0,0","0,0"
8061,2171,B1260,156067,0029-23,15/06/2026,18/07/2023,,1925045,"-1500,0","0,0","0,0"
8062,2171,B1260,156067,0029-23,15/06/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"4460,0","0,0","0,0"
8063,2171,B1260,156067,0030-23,15/06/2026,18/07/2023,,1422679,"-2440,0","0,0","0,0"
8064,2171,B1260,156067,0030-23,15/06/2026,18/07/2023,AJ. LOTE AUT. X F SICO,,"2440,0","0,0","0,0"
8065,2171,B1260,156067,0036-23,18/06/2026,29/08/2023,,1422679,"-3820,0","0,0","0,0"
8066,2171,B1260,156067,0036-23,18/06/2026,29/08/2023,,,"3820,0","0,0","0,0"
8067,2171,B1260,156067,0038-23,19/06/2026,29/08/2023,,1422679,"-2940,0","0,0","0,0"
8068,2171,B1260,156067,0038-23,19/06/2026,29/08/2023,,,"2940,0","0,0","0,0"
8069,2171,B1260,156067,0039-23,19/06/2026,29/08/2023,,1422679,"-8480,0","0,0","0,0"
8070,2171,B1260,156067,0039-23,19/06/2026,29/08/2023,,,"8480,0","0,0","0,0"
8071,2171,B1260,156067,0041-23,30/06/2026,23/10/2023,,1422679,"-2000,0","0,0","0,0"
8072,2171,B1260,156067,0041-23,30/06/2026,23/10/2023,,,"2000,0","0,0","0,0"
8073,2171,B1260,156067,0047-23,17/09/2026,28/11/2023,,1428641,"-1500,0","0,0","0,0"
8074,2171,B1260,156067,0047-23,17/09/2026,28/11/2023,,,"5280,0","0,0","0,0"
8075,2171,B1260,156067,0048-23,17/09/2026,17/11/2023,,,"8900,0","0,0","0,0"
8076,2171,B1260,156067,0049-23,30/09/2026,23/10/2023,,1422679,"-7360,0","0,0","0,0"
8077,2171,B1260,156067,0049-23,30/09/2026,23/10/2023,,,"9000,0","0,0","0,0"
8078,2171,B1260,156067,0050-23,18/09/2026,28/03/2024,,,"5760,0","0,0","0,0"
8079,2171,B1260,156067,0051-23,19/09/2026,28/03/2024,,,"1100,0","0,0","0,0"
8080,2171,B1260,156067,0052-23,19/09/2026,17/11/2023,,,"9000,0","0,0","0,0"
8081,2171,B1260,156067,0053-23,19/09/2026,28/03/2024,,,"4100,0","0,0","0,0"
8082,2171,B1260,156067,0054-23,21/09/2027,28/03/2024,,,"3780,0","0,0","0,0"
8083,2171,B1260,156067,0066-22,21/09/2025,28/03/2024,,,"1860,0","0,0","0,0"
8084,2171,B1260,156067,3013-24,19/02/2027,28/03/2024,,,"7780,0","0,0","0,0"
8085,2171,B1260,156067,3014-24,19/02/2027,28/03/2024,,,"7860,0","0,0","0,0"
8086,2171,B1260,156067,3015-24,19/02/2027,28/03/2024,,,"6880,0","0,0","0,0"
8087,2171,B1260,156069,0000776133,30/07/2024,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8088,2171,B1260,156069,0000776133,30/07/2024,28/06/2023,,,"9600,0","0,0","0,0"
8089,2171,B1260,156069,0000776134,30/07/2024,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8090,2171,B1260,156069,0000776134,30/07/2024,28/06/2023,,,"9600,0","0,0","0,0"
8091,2171,B1260,156069,0000776135,30/07/2024,28/06/2023,AJ. LOTE AUT. X F SICO,,"-20,0","0,0","0,0"
8092,2171,B1260,156069,0000776135,30/07/2024,28/06/2023,,,"20,0","0,0","0,0"
8093,2171,B1260,156069,0000776136,30/07/2024,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8094,2171,B1260,156069,0000776136,30/07/2024,28/06/2023,,,"9600,0","0,0","0,0"
8095,2171,B1260,156069,0000776137,30/07/2024,28/06/2023,AJ. LOTE AUT. X F SICO,,"-2400,0","0,0","0,0"
8096,2171,B1260,156069,0000776137,30/07/2024,28/06/2023,,,"2400,0","0,0","0,0"
8097,2171,B1260,156069,0000776402,29/06/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-4800,0","0,0","0,0"
8098,2171,B1260,156069,0000776402,29/06/2024,30/06/2023,,,"4800,0","0,0","0,0"
8099,2171,B1260,156069,0000776403,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-7200,0","0,0","0,0"
8100,2171,B1260,156069,0000776403,29/09/2024,30/06/2023,,,"7200,0","0,0","0,0"
8101,2171,B1260,156069,0000776657,30/05/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-100,0","0,0","0,0"
8102,2171,B1260,156069,0000776657,30/05/2024,30/06/2023,,,"100,0","0,0","0,0"
8103,2171,B1260,156069,0000776659,29/06/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-260,0","0,0","0,0"
8104,2171,B1260,156069,0000776659,29/06/2024,30/06/2023,,,"260,0","0,0","0,0"
8105,2171,B1260,156069,0000776667,29/06/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-2200,0","0,0","0,0"
8106,2171,B1260,156069,0000776667,29/06/2024,30/06/2023,,,"2200,0","0,0","0,0"
8107,2171,B1260,156069,0000776671,29/06/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-300,0","0,0","0,0"
8108,2171,B1260,156069,0000776671,29/06/2024,30/06/2023,,,"300,0","0,0","0,0"
8109,2171,B1260,156069,0000776678,30/07/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-2700,0","0,0","0,0"
8110,2171,B1260,156069,0000776678,30/07/2024,30/06/2023,,,"2700,0","0,0","0,0"
8111,2171,B1260,156069,0000776682,30/07/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-20,0","0,0","0,0"
8112,2171,B1260,156069,0000776682,30/07/2024,30/06/2023,,,"20,0","0,0","0,0"
8113,2171,B1260,156069,0000776683,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-4200,0","0,0","0,0"
8114,2171,B1260,156069,0000776683,29/09/2024,30/06/2023,,,"4200,0","0,0","0,0"
8115,2171,B1260,156069,0000776688,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-7200,0","0,0","0,0"
8116,2171,B1260,156069,0000776688,29/09/2024,30/06/2023,,,"7200,0","0,0","0,0"
8117,2171,B1260,156069,0000776694,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-8600,0","0,0","0,0"
8118,2171,B1260,156069,0000776694,29/09/2024,30/06/2023,,,"8600,0","0,0","0,0"
8119,2171,B1260,156069,0000776697,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-1440,0","0,0","0,0"
8120,2171,B1260,156069,0000776697,29/09/2024,30/06/2023,,,"1440,0","0,0","0,0"
8121,2171,B1260,156069,0000776703,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-4800,0","0,0","0,0"
8122,2171,B1260,156069,0000776703,29/09/2024,30/06/2023,,,"4800,0","0,0","0,0"
8123,2171,B1260,156069,0000776706,29/09/2024,30/06/2023,AJ. LOTE AUT. X F SICO,,"-960,0","0,0","0,0"
8124,2171,B1260,156069,0000776706,29/09/2024,30/06/2023,,,"960,0","0,0","0,0"
8125,2171,B1260,156069,0075-22,30/05/2024,18/07/2023,,1803018,"-40,0","0,0","0,0"
8126,2171,B1260,156069,0075-22,30/05/2024,18/07/2023,,2333445,"-100,0","0,0","0,0"
8127,2171,B1260,156069,0075-22,30/05/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"100,0","0,0","0,0"
8128,2171,B1260,156069,0075-22,30/05/2024,18/07/2023,AJUSTE DE LOTE,,"40,0","0,0","0,0"
8129,2171,B1260,156069,0112-22,29/06/2024,18/07/2023,,2333445,"-260,0","0,0","0,0"
8130,2171,B1260,156069,0112-22,29/06/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"260,0","0,0","0,0"
8131,2171,B1260,156069,0124-22,29/06/2024,09/11/2023,,2102019,"-80,0","0,0","0,0"
8132,2171,B1260,156069,0124-22,29/06/2024,09/11/2023,BLOQUEIO ESTOQUE AVEC,,"-80,0","80,0","0,0"
8133,2171,B1260,156069,0124-22,29/06/2024,09/11/2023,LIB PARA FATURAR AVEC,,"80,0","-80,0","0,0"
8134,2171,B1260,156069,0124-22,29/06/2024,09/11/2023,,,"80,0","0,0","0,0"
8135,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,1848159,"-560,0","0,0","0,0"
8136,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,2075712,"-100,0","0,0","0,0"
8137,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,2333445,"-160,0","0,0","0,0"
8138,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,2335199,"-180,0","0,0","0,0"
8139,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,2338722,"-1100,0","0,0","0,0"
8140,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,,2342625,"-100,0","0,0","0,0"
8141,2171,B1260,156069,0125-22,29/06/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"2200,0","0,0","0,0"
8142,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,1055970,"-900,0","0,0","0,0"
8143,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,1196973,"-300,0","0,0","0,0"
8144,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,1198085,"-300,0","0,0","0,0"
8145,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,1564961,"-300,0","0,0","0,0"
8146,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,1888953,"-400,0","0,0","0,0"
8147,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,2056206,"-1320,0","0,0","0,0"
8148,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,2265123,"-300,0","0,0","0,0"
8149,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,2334364,"-500,0","0,0","0,0"
8150,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,,2335199,"-480,0","0,0","0,0"
8151,2171,B1260,156069,0127-22,29/06/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"4800,0","0,0","0,0"
8152,2171,B1260,156069,0128-22,29/06/2024,18/07/2023,,1559651,"-300,0","0,0","0,0"
8153,2171,B1260,156069,0128-22,29/06/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"300,0","0,0","0,0"
8154,2171,B1260,156069,0161-22,30/07/2024,18/07/2023,,1129569,"-360,0","0,0","0,0"
8155,2171,B1260,156069,0161-22,30/07/2024,18/07/2023,,2335199,"-840,0","0,0","0,0"
8156,2171,B1260,156069,0161-22,30/07/2024,18/07/2023,,2342388,"-1500,0","0,0","0,0"
8157,2171,B1260,156069,0161-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"2700,0","0,0","0,0"
8158,2171,B1260,156069,0163-22,30/07/2024,18/07/2023,,1559651,"-20,0","0,0","0,0"
8159,2171,B1260,156069,0163-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"20,0","0,0","0,0"
8160,2171,B1260,156069,0165-22,30/07/2024,18/07/2023,,1559651,"-20,0","0,0","0,0"
8161,2171,B1260,156069,0165-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"20,0","0,0","0,0"
8162,2171,B1260,156069,0175-22,30/07/2024,18/07/2023,,2086751,"-2400,0","0,0","0,0"
8163,2171,B1260,156069,0175-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"2400,0","0,0","0,0"
8164,2171,B1260,156069,0176-22,30/07/2024,18/07/2023,,1431242,"-9600,0","0,0","0,0"
8165,2171,B1260,156069,0176-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
8166,2171,B1260,156069,0177-22,30/07/2024,18/07/2023,,1431242,"-9600,0","0,0","0,0"
8167,2171,B1260,156069,0177-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
8168,2171,B1260,156069,0178-22,30/07/2024,18/07/2023,,1178289,"-4000,0","0,0","0,0"
8169,2171,B1260,156069,0178-22,30/07/2024,18/07/2023,,1431242,"-1840,0","0,0","0,0"
8170,2171,B1260,156069,0178-22,30/07/2024,18/07/2023,,1559651,"-1160,0","0,0","0,0"
8171,2171,B1260,156069,0178-22,30/07/2024,18/07/2023,,2335199,"-2600,0","0,0","0,0"
8172,2171,B1260,156069,0178-22,30/07/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
8173,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,,1965740,"-300,0","0,0","0,0"
8174,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,,2102019,"-7740,0","0,0","0,0"
8175,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,,2140551,"-100,0","0,0","0,0"
8176,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,BLOQUEIO ESTOQUE AVEC,,"-7740,0","7740,0","0,0"
8177,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,LIB PARA FATURAR AVEC,,"7740,0","-7740,0","0,0"
8178,2171,B1260,156069,0179-22,30/07/2024,14/11/2023,,,"8140,0","0,0","0,0"
8179,2171,B1260,156069,0224-22,30/08/2024,09/11/2023,,1554019,"-60,0","0,0","0,0"
8180,2171,B1260,156069,0224-22,30/08/2024,09/11/2023,,,"60,0","0,0","0,0"
8181,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1000444,"-720,0","0,0","0,0"
8182,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1055970,"-260,0","0,0","0,0"
8183,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1062549,"-100,0","0,0","0,0"
8184,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1087058,"-540,0","0,0","0,0"
8185,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1105622,"-260,0","0,0","0,0"
8186,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1107798,"-340,0","0,0","0,0"
8187,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1136374,"-100,0","0,0","0,0"
8188,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1554019,"-400,0","0,0","0,0"
8189,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1555185,"-200,0","0,0","0,0"
8190,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1559651,"-500,0","0,0","0,0"
8191,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1568706,"-100,0","0,0","0,0"
8192,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,1987484,"-20,0","0,0","0,0"
8193,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,2102019,"-560,0","0,0","0,0"
8194,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,,2344519,"-100,0","0,0","0,0"
8195,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"4200,0","0,0","0,0"
8196,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-560,0","560,0","0,0"
8197,2171,B1260,156069,0241-22,29/09/2024,18/07/2023,LIB PARA FATURAR AVEC,,"560,0","-560,0","0,0"
8198,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,1554019,"-1940,0","0,0","0,0"
8199,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,1567067,"-400,0","0,0","0,0"
8200,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,1803018,"-660,0","0,0","0,0"
8201,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,1817001,"-1580,0","0,0","0,0"
8202,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,2032409,"-1000,0","0,0","0,0"
8203,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,,2102019,"-1620,0","0,0","0,0"
8204,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"7200,0","0,0","0,0"
8205,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-3200,0","3200,0","0,0"
8206,2171,B1260,156069,0253-22,29/09/2024,18/07/2023,LIB PARA FATURAR AVEC,,"3200,0","-3200,0","0,0"
8207,2171,B1260,156069,0254-22,29/09/2024,18/07/2023,,1817001,"-8560,0","0,0","0,0"
8208,2171,B1260,156069,0254-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"8600,0","0,0","0,0"
8209,2171,B1260,156069,0254-22,29/09/2024,18/07/2023,AJUSTE DE LOTE,,"-40,0","0,0","0,0"
8210,2171,B1260,156069,0254-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-8560,0","8560,0","0,0"
8211,2171,B1260,156069,0254-22,29/09/2024,18/07/2023,LIB PARA FATURAR AVEC,,"8560,0","-8560,0","0,0"
8212,2171,B1260,156069,0256-22,29/09/2024,18/07/2023,,1817001,"-1860,0","0,0","0,0"
8213,2171,B1260,156069,0256-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"8640,0","0,0","0,0"
8214,2171,B1260,156069,0256-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-8640,0","8640,0","0,0"
8215,2171,B1260,156069,0256-22,29/09/2024,18/07/2023,LIB PARA FATURAR AVEC,,"1860,0","-1860,0","0,0"
8216,2171,B1260,156069,0257-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"4800,0","0,0","0,0"
8217,2171,B1260,156069,0257-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-4800,0","4800,0","0,0"
8218,2171,B1260,156069,0258-22,29/09/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"960,0","0,0","0,0"
8219,2171,B1260,156069,0258-22,29/09/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-960,0","960,0","0,0"
8220,2171,B1260,156070,0000771124,30/03/2025,29/05/2023,AJ. LOTE AUT. X F SICO,,"-5400,0","0,0","0,0"
8221,2171,B1260,156070,0000771124,30/03/2025,29/05/2023,,,"5400,0","0,0","0,0"
8222,2171,B1260,156070,0000771125,30/03/2025,29/05/2023,AJ. LOTE AUT. X F SICO,,"-4320,0","0,0","0,0"
8223,2171,B1260,156070,0000771125,30/03/2025,29/05/2023,,,"4320,0","0,0","0,0"
8224,2171,B1260,156070,0000771129,27/02/2025,29/05/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8225,2171,B1260,156070,0000771129,27/02/2025,29/05/2023,,,"9600,0","0,0","0,0"
8226,2171,B1260,156070,0000771131,30/03/2025,29/05/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8227,2171,B1260,156070,0000771131,30/03/2025,29/05/2023,,,"9600,0","0,0","0,0"
8228,2171,B1260,156070,0000771132,27/02/2025,29/05/2023,AJ. LOTE AUT. X F SICO,,"-260,0","0,0","0,0"
8229,2171,B1260,156070,0000771132,27/02/2025,29/05/2023,,,"260,0","0,0","0,0"
8230,2171,B1260,156070,0000775854,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-7960,0","0,0","0,0"
8231,2171,B1260,156070,0000775854,29/04/2025,28/06/2023,,,"7960,0","0,0","0,0"
8232,2171,B1260,156070,0000775856,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-4260,0","0,0","0,0"
8233,2171,B1260,156070,0000775856,29/04/2025,28/06/2023,,,"4260,0","0,0","0,0"
8234,2171,B1260,156070,0000775857,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-1640,0","0,0","0,0"
8235,2171,B1260,156070,0000775857,29/04/2025,28/06/2023,,,"1640,0","0,0","0,0"
8236,2171,B1260,156070,0000775858,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8237,2171,B1260,156070,0000775858,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8238,2171,B1260,156070,0000775859,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8239,2171,B1260,156070,0000775859,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8240,2171,B1260,156070,0000775860,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8241,2171,B1260,156070,0000775860,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8242,2171,B1260,156070,0000775861,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8243,2171,B1260,156070,0000775861,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8244,2171,B1260,156070,0000775862,30/01/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-5000,0","0,0","0,0"
8245,2171,B1260,156070,0000775862,30/01/2025,28/06/2023,,,"5000,0","0,0","0,0"
8246,2171,B1260,156070,0000775863,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8247,2171,B1260,156070,0000775863,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8248,2171,B1260,156070,0000775864,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8249,2171,B1260,156070,0000775864,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8250,2171,B1260,156070,0000775865,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8251,2171,B1260,156070,0000775865,29/04/2025,28/06/2023,,,"9600,0","0,0","0,0"
8252,2171,B1260,156070,0000775866,29/04/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-3620,0","0,0","0,0"
8253,2171,B1260,156070,0000775866,29/04/2025,28/06/2023,,,"3620,0","0,0","0,0"
8254,2171,B1260,156070,0000776395,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-9160,0","0,0","0,0"
8255,2171,B1260,156070,0000776395,29/04/2025,30/06/2023,,,"9160,0","0,0","0,0"
8256,2171,B1260,156070,0000776397,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8257,2171,B1260,156070,0000776397,29/04/2025,30/06/2023,,,"9600,0","0,0","0,0"
8258,2171,B1260,156070,0000776399,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8259,2171,B1260,156070,0000776399,29/04/2025,30/06/2023,,,"9600,0","0,0","0,0"
8260,2171,B1260,156070,0000776400,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-1640,0","0,0","0,0"
8261,2171,B1260,156070,0000776400,29/04/2025,30/06/2023,,,"1640,0","0,0","0,0"
8262,2171,B1260,156070,0000776610,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8263,2171,B1260,156070,0000776610,29/04/2025,30/06/2023,,,"9600,0","0,0","0,0"
8264,2171,B1260,156070,0000776614,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
8265,2171,B1260,156070,0000776614,29/04/2025,30/06/2023,,,"9600,0","0,0","0,0"
8266,2171,B1260,156070,0000776620,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-3900,0","0,0","0,0"
8267,2171,B1260,156070,0000776620,29/04/2025,30/06/2023,,,"3900,0","0,0","0,0"
8268,2171,B1260,156070,0000776625,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-3600,0","0,0","0,0"
8269,2171,B1260,156070,0000776625,29/04/2025,30/06/2023,,,"3600,0","0,0","0,0"
8270,2171,B1260,156070,0000776631,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-5340,0","0,0","0,0"
8271,2171,B1260,156070,0000776631,29/04/2025,30/06/2023,,,"5340,0","0,0","0,0"
8272,2171,B1260,156070,0000776639,29/04/2025,30/06/2023,AJ. LOTE AUT. X F SICO,,"-7960,0","0,0","0,0"
8273,2171,B1260,156070,0000776639,29/04/2025,30/06/2023,,,"7960,0","0,0","0,0"
